-39.9918 -0.0945931
-39.8371 -0.018703
-39.9836 -1.06391
-39.5813 -0.593652
-39.7262 -0.702955
-39.8623 -0.957553
-39.7782 -1.31602
-39.7403 -0.590625
-39.8911 -1.1726
-39.9166 -0.550255
-39.71 -0.471672
-39.5233 -0.870043
39.8341 -0.0631806
39.4613 -0.0407972
39.5229 -0.050183
39.4855 -0.340583
39.8491 -1.17696
39.7981 -1.36324
39.9072 -0.76582
39.9266 -0.758566
39.7002 -1.06329
39.8323 -0.913075
39.9929 -0.688806
39.8966 -1.21955
39.8688 -1.27764
39.7905 -1.13231
39.9408 -1.17272
39.7526 -0.0314465
39.6335 -0.40593
39.5997 -0.404977
39.7295 -0.332112
39.436 -0.105587
39.5463 -0.306222
39.9751 -0.922632
39.7231 -0.34441
39.8228 -0.37748
-39.8892 0.106136
-39.8993 0.0270724
-40 0
39.6179 0.139059
39.9517 -0.029119
40.0691 0.631956
39.9631 0.94418
40.2893 0.379262
-39.7291 0.355154
40.2198 0.359338
40.2103 0.679718
40.2019 0.453129
40.162 0.583387
-39.6876 0.461427
-39.2597 0.37269
-38.7666 -0.0389273
-38.8457 -0.319805
40.1148 0.706378
-39.7727 0.433145
-39.7357 0.448412
-39.6321 0.772729
40.0919 0.841246
-38.8163 0.146382
-38.783 0.245727
-38.5942 0.145496
-39.0109 0.464134
-38.9479 0.384445
-39.5077 0.709247
-39.5042 0.741358
-39.5668 0.603847
-39.0065 0.527621
-39.1197 0.659821
-39.0207 0.518945
-39.028 0.552362
40.2123 0.200996
-39.6779 0.33108
40.2188 0.687302
-39.7763 0.167425
-39.8063 0.20299
-40 0
39.975 0.601626
39.787 0.822998
40.1466 -0.00962719
40.2703 0.698409
-39.5124 -0.0835283
-39.5229 -0.144372
-39.7899 -0.192751
-39.7826 -0.320622
-38.9727 -0.405649
-39.159 -0.00719749
-39.024 -0.0539816
-39.1387 -0.143449
-39.0811 -0.189106
-39.1983 -0.342733
-39.3675 -0.246987
-39.1597 0.0165927
-39.1512 -0.0802443
-39.9242 0.305298
-39.258 -0.31593
-39.136 -0.209431
-39.2322 -0.335512
-39.1726 0.00686189
-39.394 -0.140671
-39.7169 0.456985
-39.4785 -0.161134
-39.5114 -0.0161499
-39.8623 0.34831
40.003 0.254772
40.1518 0.419578
-39.3954 0.145383
-39.3432 0.377781
-39.3341 0.249537
-39.5075 0.426826
-39.8233 -0.0444304
40.0487 0.17725
39.9649 0.226583
-39.6848 0.254485
-39.3604 0.42337
-39.6121 0.0548206
-39.5447 0.194903
-39.3333 0.455313
-39.9738 0.00626729
-40 0
-39.9362 0.111293
39.4365 1.24239
39.3245 1.26555
39.0593 1.22768
38.8635 1.13697
39.1322 1.30595
39.2485 1.32087
39.0948 1.22043
38.8896 1.21968
38.7518 1.15487
38.9052 1.26355
39.0164 1.27595
38.7303 1.5875
38.8043 1.66536
38.9605 1.3391
39.0409 1.5708
38.6988 1.53672
38.7908 1.70954
39.2262 0.487968
39.4656 0.198912
39.2515 0.270878
39.8868 0.406423
39.4339 0.174127
39.3635 0.171213
39.8309 0.278018
39.1236 0.700113
39.0213 0.537488
39.2011 0.886054
39.0689 0.984985
39.1169 0.931059
39.2038 0.879357
38.8244 1.20723
-40.2673 0.288814
39.6865 0.415339
-40 0
39.8203 0.42673
39.9104 0.331934
39.8915 0.213937
39.7286 0.349703
39.8751 0.25087
-40.2774 0.461806
-39.692 0.354562
-39.984 0.534012
40.2223 0.24926
-39.9299 0.0977016
-39.8052 0.187663
-39.7865 0.128359
-39.4564 0.558008
-39.5267 0.69509
-39.5203 0.848479
-39.3913 0.560055
-39.7258 0.508692
-39.5774 0.52535
-39.8144 0.408529
-39.7156 0.20994
-39.3283 -0.349122
-39.3929 -0.150642
-39.4446 -0.491147
-39.5004 0.0770851
-39.5603 -0.551136
-39.099 -0.489188
-39.099 -0.654975
-39.1598 -0.424336
-38.9427 -0.393087
-39.0547 -0.488504
-39.5344 -0.641483
-39.4175 -0.664702
-39.2367 -0.739712
-39.6495 0.605746
-40 0
-39.5054 0.774167
-39.6575 0.42967
-39.8446 0.543192
-39.4725 0.540934
-39.6455 -0.459453
-39.5576 -0.713684
-39.641 -0.706801
-39.2968 -0.578959
-39.5903 -0.536293
-39.4676 -0.604196
-39.3195 -0.513605
39.5573 0.396665
39.7727 -0.201882
39.5084 0.443442
39.415 0.220338
39.5198 -0.353607
39.7605 -0.42498
39.8608 -0.0627454
39.8245 -0.258797
39.5608 -0.366013
39.9374 0.17172
40.2308 0.264775
39.4016 0.756845
39.8079 0.987012
39.6483 1.0064
39.4481 1.04984
39.6881 0.29295
39.4576 0.687631
39.2947 0.693093
39.6686 -0.167674
39.7334 0.374224
39.6188 0.974938
39.644 0.470633
39.5855 0.854871
39.6109 1.03907
39.639 1.09979
39.4955 0.889711
39.4117 0.456703
39.9368 0.502246
39.5957 -0.137607
39.5847 -0.0285164
-40.4339 0.844212
-40.3657 0.608388
39.817 0.522023
-40.4433 0.83264
39.4398 1.06592
40.1232 0.0974522
40.1629 0.0814822
39.8056 0.707308
40.0493 0.3549
-40 0
40.0222 0.0631862
-38.0495 0.702141
-37.9881 0.713734
-37.7726 0.590489
-38.9126 0.0874365
-38.8818 -0.0751727
-38.9818 0.0292911
-38.971 -0.126594
-39.0361 0.0858068
-38.9515 0.169593
-38.6476 -0.0137228
-38.9215 0.160353
-38.8777 -0.127423
-39.0767 0.164957
-39.0429 0.114338
-38.9216 0.181782
-38.9375 0.113379
-38.7466 -0.04156
-40 0
-39.4683 0.445378
-39.3155 0.305131
-39.3113 0.167919
-39.087 -0.101119
-38.9541 -0.0866238
40.1753 0.480021
-38.4777 0.263121
40.3352 0.296477
-38.5165 0.264384
-38.4394 0.310771
-39.4013 0.41514
-39.7863 0.323218
-39.5842 0.450978
40.3243 0.202177
40.042 0.386831
-37.9981 0.849214
-38.2881 0.537314
-38.2764 0.621902
-37.9715 0.758661
-37.9293 0.698894
40.1948 0.0991933
-39.9667 1.04794
-39.7132 1.27731
-39.8919 1.16736
-39.6342 1.50264
-39.6943 1.38713
-39.6593 1.51386
40.0139 0.880604
40.1802 0.882439
39.524 1.21525
39.9633 0.762139
-39.5553 1.81559
-39.6056 1.64891
39.7504 0.363136
39.6947 0.271438
39.4675 0.262256
39.5101 0.247798
39.7577 0.335861
39.405 0.734785
39.4314 0.471258
39.5992 0.956608
39.5973 0.343626
39.5127 0.923861
39.7897 0.103891
39.6857 -0.0337878
39.7776 1.33955
39.6286 1.13947
39.6695 1.24
39.6364 1.31007
39.8682 1.29247
39.5658 1.36067
39.5886 1.28003
39.5195 1.37502
-39.604 1.76315
-39.6116 1.91461
-39.6237 1.88651
-39.4349 1.89003
-39.4009 1.99991
-39.5564 1.79433
40.1469 -0.101558
-40 0
-38.5949 -0.0947117
-38.4319 -0.215574
-39.2394 0.354714
-39.3085 0.0612817
-39.2675 -0.225273
-39.2919 -0.100286
-39.1439 0.0273209
-39.1956 -0.00493432
-39.2351 -0.15513
-38.7705 0.0570375
-38.9475 -0.20674
-38.5743 -0.181702
-38.696 -0.106738
-39.0148 -0.132042
-39.1385 -0.285291
-39.6989 0.233154
-39.5491 0.424352
-39.5299 0.415579
-39.6516 0.274156
-39.4621 0.240312
-38.6328 -0.208285
-38.5007 -0.0728453
-38.5659 -0.158853
-38.6169 -0.351815
-38.4218 -0.377652
-38.5808 -0.375938
-38.3406 -0.251595
-39.3952 0.419925
-39.3043 0.480654
-39.4636 0.548889
-39.3321 0.501783
-39.4877 0.703997
-39.4911 0.719452
-39.9005 0.0790129
-39.2908 0.0721791
-38.9766 -0.182007
-39.0109 -0.273998
-39.6129 0.206437
-40 0
-39.6319 -0.0169161
-39.1912 0.651223
-39.0315 0.483632
-39.095 0.697009
-39.0957 0.639199
-39.7956 -0.0465861
-39.6095 0.23233
-39.3021 0.37113
-39.2445 0.20062
-39.0276 0.412396
-39.2307 0.29509
-39.5048 0.709662
-39.6342 0.554663
-39.3098 0.546325
-39.4854 0.698306
-39.2992 0.831282
-39.1088 0.288643
-39.2698 0.225773
-39.2702 0.292825
-39.3052 0.240298
-39.1365 0.413324
-39.0122 0.582026
-39.1247 0.524786
-38.9998 0.449649
-38.9507 0.412773
-38.9046 0.568593
-39.098 0.500839
-39.5151 0.520693
-39.5277 0.723612
-39.4913 0.399833
-39.3988 0.451445
-39.1749 0.542083
-40 0
-39.5112 0.522031
-39.4526 -0.0981678
-39.1851 0.17917
-39.211 0.283009
-39.2726 0.0154139
-39.4577 -0.227517
-39.3301 0.000865445
-39.477 -0.127226
39.4455 -0.153802
39.6798 -0.386721
39.8356 0.0559784
-39.4494 -0.888371
-39.8623 -0.729178
-39.6414 -0.427185
-39.4162 -0.592193
-39.4699 -0.593241
-39.4819 -0.769859
-39.8528 -0.771563
-39.5188 -0.724852
-39.7123 -0.508562
39.7085 -0.0319344
-38.9039 -0.40428
-38.8937 -0.562773
-39.9289 -0.55613
-39.7183 -0.43784
-39.7253 -0.398174
-39.5563 -0.528892
-39.0933 -0.533816
-39.554 -0.44873
-40 0
-39.0111 -0.171979
-39.1649 -0.345342
-39.8736 -0.213016
-39.5442 -0.588789
-39.1491 -0.436719
39.4044 -0.480786
39.2713 -0.322939
-40.0024 -0.540146
-39.9383 -0.40244
-38.8378 -0.178745
-39.8017 -0.163513
-38.9366 0.0551934
40.0163 -0.188837
40.0103 -0.26108
39.8448 -0.424599
39.7945 -0.42762
39.475 -0.325078
-39.1657 -0.381076
39.6837 0.390434
39.884 0.488783
39.3315 0.204727
39.6858 0.370708
39.365 0.199999
39.7628 -0.0371287
39.4889 0.314508
39.5121 0.154006
39.7433 -0.071719
39.5908 0.103644
39.7451 -0.12464
-39.5778 1.49983
-39.6675 1.38444
-39.5892 1.4865
-39.6735 0.751205
-40.1046 0.642195
-39.8239 0.514055
-39.8586 0.827733
-39.3647 1.14914
-39.5107 1.57832
-39.6674 1.38391
-39.4606 1.34272
-39.6552 1.5655
-39.5403 1.27349
-39.6459 1.0946
-40 0
-40.0457 0.663572
-39.5162 0.548994
39.9726 0.5454
-39.7582 0.536459
-40.077 0.440836
-39.9473 0.390669
40.0385 0.535697
-39.641 0.621643
-39.7577 0.718199
-39.785 0.687621
-39.6825 0.823668
40.2778 0.832816
-39.5316 0.638724
-39.7831 1.00295
-38.7157 0.370901
-39.4801 0.105695
-39.2313 0.0892116
-39.4085 0.24465
-38.8498 0.0600258
-38.6976 0.325069
-39.8702 0.267356
-39.4229 0.120722
-39.3704 0.1633
-39.2184 0.371449
-39.9106 0.442418
-38.5251 0.404461
-39.8786 0.062409
-38.767 0.423386
-38.7256 0.142662
-38.7809 0.616682
-38.6858 0.467556
-39.3457 0.129027
-39.3364 0.0943668
-39.5642 0.2079
-38.9293 0.192701
-38.9476 0.125023
-38.8183 0.221145
-38.5765 0.310606
-38.644 0.57904
-38.3287 0.42152
-38.5442 0.353856
-39.494 0.301645
-39.5175 0.263169
-39.6159 0.219849
-39.6618 0.213401
-39.8058 -0.0195765
-39.7274 0.519826
-39.627 0.26237
-39.4018 0.152365
-40 0
-38.3823 0.447335
-38.4554 0.50173
-38.4476 0.497293
-38.3251 0.368067
-38.545 -0.779341
-38.4972 -0.505387
-38.5762 -0.578239
-38.9713 -0.596926
-38.7161 -0.636112
-39.1846 -0.577812
-39.7342 -0.482773
-39.8032 -0.0315873
-39.3609 -0.343308
-39.6129 -0.364899
-39.7942 -0.136557
-39.9054 -0.401589
-38.0316 -0.946726
-38.2322 -0.586236
-38.3396 -0.725947
-38.4079 -0.709026
-38.2778 -0.791156
-38.4451 -0.851772
-38.0762 -0.982903
-38.1271 -0.978497
-38.2068 -0.693863
-38.5844 -0.713881
-38.5389 -0.91062
-38.1591 -0.860996
-38.1649 -0.765622
-38.3077 -0.7226
-38.2785 -0.735024
-38.1978 -1.04154
-38.0475 -1.06492
-38.2761 -0.888847
-38.0334 -1.01641
-38.2803 -1.21968
-38.1108 -1.11537
-40 0
-37.6979 -0.6789
-37.9229 -0.879069
-37.7163 -0.927717
-37.7801 -1.05448
-37.5595 -1.01594
-37.4823 -0.971909
-39.621 0.203152
-39.9666 0.0226991
-39.3783 0.719224
-39.5975 0.816153
-39.4624 0.411728
-38.1957 0.519322
-38.0579 0.760593
-38.044 0.663178
-39.6475 0.824352
-39.6321 0.46744
-39.4796 0.452212
-39.4302 0.540237
-39.4502 0.296676
-39.8547 0.792285
-39.4923 0.766934
-39.6438 0.726753
-39.6777 0.756855
-39.7027 0.63065
-39.5106 0.883886
-39.4356 0.986081
-39.4883 0.504663
-40.0065 0.10777
-39.579 0.901576
-39.6309 0.918329
-39.5579 0.853318
-39.437 0.848355
-40.0837 -0.0133386
-39.3748 0.436716
-39.6191 0.191201
-39.5157 0.14005
-39.3316 -0.0299491
-39.1171 -0.213113
-39.0108 -0.0293527
-38.4948 0.237236
-38.7723 0.192232
-38.8715 0.142796
-38.3107 0.364326
-38.4501 0.371369
-39.3945 0.816967
-40 0
-38.8934 0.657942
-38.8715 0.718043
-38.4447 0.543747
-38.943 0.645991
-38.6573 0.60279
-38.6517 0.632219
-38.6882 0.635606
-38.8734 0.570005
-39.1775 0.35686
-38.2778 0.251843
39.8449 0.0642053
-38.9225 0.524959
-37.8325 0.697767
-37.8125 0.679867
-38.0913 0.582412
-39.656 0.349188
-39.4134 0.470348
-39.9846 0.187494
-37.7905 0.654392
-37.7377 0.871184
-37.8829 0.542409
-37.8563 0.645906
-37.9162 0.350039
-40 0
-38.2406 0.323109
-38.1231 0.39292
-37.6103 0.666225
-37.69 0.721558
-37.8221 0.609304
-37.9497 0.590842
-38.1588 0.521398
-38.193 0.5475
-38.0513 0.81504
-37.8592 1.1104
-37.7819 1.1344
-37.6047 1.12265
-37.7439 1.08908
-37.4426 1.17291
-37.5876 1.02857
-39.3893 0.559983
-39.5332 -0.529841
40.2564 -0.0238111
-36.0948 -1.29974
-36.0547 -1.23918
-38.3447 -0.490418
-38.5167 -0.421727
-38.6237 -0.503185
-38.5872 -0.410339
-39.0012 -0.524594
-39.161 -0.492332
-38.0051 -0.594077
-38.6459 -0.236994
-38.7262 -0.358224
-38.7104 -0.414223
-38.5817 -0.584819
-39.2068 -0.492566
-37.841 -0.706631
-37.0072 -0.626927
-37.2109 -0.549796
-37.5384 -0.711701
-37.5691 -0.71442
-36.8785 -0.773178
-35.7463 -1.12976
-35.7566 -1.07844
-35.5307 -1.0993
-35.9423 -1.24368
-36.735 -0.729152
